Invoice Number,Transaction Date,Transaction Amount,Payer Home Location,Transaction ID,Invoice ID,Currency Code
118921,2024-11-04,$202.50,Bay Area Fencing Club - Los Gatos,45389634,60461077,USD
118923,2024-11-04,$80.00,Bay Area Fencing Club - Los Gatos,45389644,60461092,USD
118924,2024-11-04,$55.00,Bay Area Fencing Club - Los Gatos,45390371,60461929,USD
118925,2024-11-04,$55.00,Bay Area Fencing - Pleasanton,45390567,60462211,USD
118926,2024-11-04,$55.00,Bay Area Fencing - Pleasanton,45390570,60462215,USD
118927,2024-11-04,$55.00,Bay Area Fencing Club - Los Gatos,45390571,60462217,USD
118928,2024-11-04,$55.00,Bay Area Fencing Club - Los Gatos,45390573,60462219,USD
118929,2024-11-04,$55.00,Bay Area Fencing Club - Los Gatos,45390574,60462221,USD
118930,2024-11-04,$55.00,Bay Area Fencing - Pleasanton,45390575,60462222,USD
118931,2024-11-04,$234.13,Bay Area Fencing Club - Los Gatos,45390600,60462270,USD
118932,2024-11-04,$234.13,Bay Area Fencing Club - Los Gatos,45390604,60462274,USD
118933,2024-11-04,$234.13,Bay Area Fencing Club - Los Gatos,45390609,60462280,USD
118934,2024-11-04,$234.13,Bay Area Fencing Club - Los Gatos,45390610,60462284,USD
118935,2024-11-04,$134.13,Bay Area Fencing - Pleasanton,45390614,60462288,USD
118936,2024-11-04,$134.13,Bay Area Fencing Club - Los Gatos,45390625,60462303,USD
118937,2024-11-04,$134.13,Bay Area Fencing Club - Los Gatos,45390626,60462306,USD
118938,2024-11-04,$134.13,Bay Area Fencing Club - Los Gatos,45390630,60462311,USD
118939,2024-11-04,$134.13,Bay Area Fencing Club - Los Gatos,45390641,60462324,USD
118940,2024-11-04,$134.13,Bay Area Fencing Club - Los Gatos,45390651,60462334,USD
118941,2024-11-04,$134.13,Bay Area Fencing Club - Los Gatos,45390655,60462340,USD
118942,2024-11-04,$134.13,Bay Area Fencing - Pleasanton,45390672,60462364,USD
118943,2024-11-04,$134.13,Bay Area Fencing Club - Los Gatos,45390673,60462369,USD
118944,2024-11-04,$334.13,Bay Area Fencing Club - Los Gatos,45390675,60462370,USD
118945,2024-11-04,$134.13,Bay Area Fencing Club - Los Gatos,45390677,60462375,USD
118946,2024-11-04,$334.13,Bay Area Fencing Club - Los Gatos,45390680,60462378,USD
118947,2024-11-04,$134.13,Bay Area Fencing - Pleasanton,45390685,60462385,USD
118948,2024-11-04,$134.13,Bay Area Fencing Club - Los Gatos,45390688,60462388,USD
118949,2024-11-04,$134.13,Bay Area Fencing - Pleasanton,45390691,60462390,USD
118950,2024-11-04,$134.13,Bay Area Fencing Club - Los Gatos,45391398,60462768,USD
118837,2024-11-05,$400.00,Bay Area Fencing - Pleasanton,45398058,60405747,USD
118953,2024-11-05,$15.30,Bay Area Fencing Club - Los Gatos,45399042,60473667,USD
118954,2024-11-05,$55.00,Bay Area Fencing - Pleasanton,45399628,60474674,USD
118955,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45399657,60474731,USD
118956,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45400209,60475581,USD
118957,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45400214,60475596,USD
118958,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45400220,60475601,USD
118959,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45401157,60476843,USD
118960,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45401221,60476948,USD
118961,2024-11-05,$80.00,Bay Area Fencing Club - Los Gatos,45401228,60476955,USD
118962,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45401231,60476957,USD
118963,2024-11-05,$80.00,Bay Area Fencing Club - Los Gatos,45401235,60476961,USD
118964,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45401239,60476966,USD
118965,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45401243,60476973,USD
118966,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45401245,60476974,USD
118967,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45401247,60476979,USD
118968,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45401250,60476982,USD
118969,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45401256,60476988,USD
118970,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45401362,60477158,USD
118971,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45401477,60477331,USD
118972,2024-11-05,$55.00,Bay Area Fencing Club - Los Gatos,45401479,60477335,USD
118973,2024-11-05,"$1,000.00",Bay Area Fencing Club - Los Gatos,45403475,60479183,USD
118974,2024-11-06,$55.00,Bay Area Fencing Club - Los Gatos,45408727,60487280,USD
118975,2024-11-06,$55.00,Bay Area Fencing Club - Los Gatos,45409170,60488085,USD
118976,2024-11-06,$55.00,Bay Area Fencing - Pleasanton,45409293,60488281,USD
118977,2024-11-06,$112.53,Bay Area Fencing Club - Los Gatos,45410104,60489440,USD
118978,2024-11-06,$55.00,Bay Area Fencing Club - Los Gatos,45410145,60489520,USD
118979,2024-11-06,$55.00,Bay Area Fencing Club - Los Gatos,45410149,60489527,USD
118980,2024-11-06,$80.00,Bay Area Fencing Club - Los Gatos,45412480,60492081,USD
118981,2024-11-06,$80.00,Bay Area Fencing Club - Los Gatos,45412483,60492084,USD
118982,2024-11-06,$55.00,Bay Area Fencing - Pleasanton,45413289,60492925,USD
118983,2024-11-06,$55.00,Bay Area Fencing - Pleasanton,45413290,60492926,USD
118984,2024-11-06,$55.00,Bay Area Fencing - Pleasanton,45413291,60492927,USD
118985,2024-11-06,$55.00,Bay Area Fencing - Pleasanton,45413292,60492928,USD
118986,2024-11-06,$55.00,Bay Area Fencing Club - Los Gatos,45413294,60492931,USD
118987,2024-11-06,$55.00,Bay Area Fencing Club - Los Gatos,45413296,60492932,USD
118988,2024-11-06,$55.00,Bay Area Fencing Club - Los Gatos,45413297,60492934,USD
118989,2024-11-06,$55.00,Bay Area Fencing Club - Los Gatos,45413299,60492937,USD
118990,2024-11-06,$55.00,Bay Area Fencing Club - Los Gatos,45413300,60492938,USD
118991,2024-11-06,$55.00,Bay Area Fencing Club - Los Gatos,45413301,60492940,USD
118993,2024-11-07,$116.00,Bay Area Fencing Club - Los Gatos,45418100,60500614,USD
118995,2024-11-07,$240.00,Bay Area Fencing Club - Los Gatos,45418140,60500678,USD
118998,2024-11-07,$80.00,Bay Area Fencing Club - Los Gatos,45419028,60502258,USD
118999,2024-11-07,$55.00,Bay Area Fencing Club - Los Gatos,45419036,60502274,USD
118997,2024-11-07,$180.00,Bay Area Fencing Club - Los Gatos,45419412,60501298,USD
119002,2024-11-07,$80.00,Bay Area Fencing Club - Los Gatos,45419517,60503072,USD
119003,2024-11-07,$80.00,Bay Area Fencing Club - Los Gatos,45419523,60503078,USD
119004,2024-11-07,$80.00,Bay Area Fencing Club - Los Gatos,45419530,60503085,USD
119005,2024-11-07,$80.00,Bay Area Fencing Club - Los Gatos,45419532,60503092,USD
119006,2024-11-07,$55.00,Bay Area Fencing - Pleasanton,45419662,60503290,USD
119009,2024-11-07,$85.22,Bay Area Fencing Club - Los Gatos,45420193,60504129,USD
119010,2024-11-07,$55.00,Bay Area Fencing Club - Los Gatos,45420342,60504392,USD
119012,2024-11-07,$55.00,Bay Area Fencing Club - Los Gatos,45420464,60504652,USD
119013,2024-11-07,$80.00,Bay Area Fencing Club - Los Gatos,45420494,60504694,USD
119014,2024-11-07,$55.00,Bay Area Fencing Club - Los Gatos,45420502,60504708,USD
119015,2024-11-07,$55.00,Bay Area Fencing Club - Los Gatos,45420520,60504747,USD
119016,2024-11-07,$55.00,Bay Area Fencing Club - Los Gatos,45420712,60505114,USD
119017,2024-11-07,$55.00,Bay Area Fencing Club - Los Gatos,45420856,60505204,USD
119018,2024-11-07,$55.00,Bay Area Fencing Club - Los Gatos,45420872,60505248,USD
119019,2024-11-07,$55.00,Bay Area Fencing Club - Los Gatos,45420878,60505252,USD
119020,2024-11-07,$55.00,Bay Area Fencing Club - Los Gatos,45420887,60505275,USD
119021,2024-11-07,$80.00,Bay Area Fencing Club - Los Gatos,45420904,60505294,USD
119022,2024-11-07,$80.00,Bay Area Fencing Club - Los Gatos,45420906,60505298,USD
119023,2024-11-07,$80.00,Bay Area Fencing Club - Los Gatos,45420907,60505301,USD
119024,2024-11-07,$296.00,Bay Area Fencing Club - Los Gatos,45420963,60505400,USD
119026,2024-11-07,$55.00,Bay Area Fencing - Pleasanton,45421110,60505588,USD
119027,2024-11-07,$55.00,Bay Area Fencing Club - Los Gatos,45421316,60505883,USD
119029,2024-11-08,$55.00,Bay Area Fencing Club - Los Gatos,45428624,60516131,USD
119030,2024-11-08,$55.00,Bay Area Fencing Club - Los Gatos,45429156,60516887,USD
119031,2024-11-08,$55.00,Bay Area Fencing Club - Los Gatos,45429172,60516888,USD
119032,2024-11-08,$55.00,Bay Area Fencing - Pleasanton,45429674,60517701,USD
119033,2024-11-08,$55.00,Bay Area Fencing Club - Los Gatos,45429677,60517706,USD
119034,2024-11-08,$55.00,Bay Area Fencing Club - Los Gatos,45429683,60517711,USD
119035,2024-11-08,$55.00,Bay Area Fencing Club - Los Gatos,45429685,60517712,USD
119036,2024-11-08,$55.00,Bay Area Fencing Club - Los Gatos,45429688,60517715,USD
119037,2024-11-08,$55.00,Bay Area Fencing Club - Los Gatos,45429700,60517737,USD
119038,2024-11-08,$55.00,Bay Area Fencing Club - Los Gatos,45429703,60517739,USD
119039,2024-11-08,$55.00,Bay Area Fencing Club - Los Gatos,45429708,60517747,USD
119040,2024-11-08,$55.00,Bay Area Fencing - Pleasanton,45429713,60517750,USD
119042,2024-11-08,$55.00,Bay Area Fencing - Pleasanton,45429715,60517756,USD
119043,2024-11-08,$80.00,Bay Area Fencing Club - Los Gatos,45429717,60517759,USD
119044,2024-11-08,$60.00,Bay Area Fencing Club - Los Gatos,45430121,60518226,USD
119045,2024-11-08,$80.00,Bay Area Fencing Club - Los Gatos,45430137,60518243,USD
119046,2024-11-08,$80.00,Bay Area Fencing Club - Los Gatos,45430143,60518248,USD
119047,2024-11-08,$55.00,Bay Area Fencing Club - Los Gatos,45430149,60518257,USD
119048,2024-11-09,$165.00,Bay Area Fencing Club - Los Gatos,45434806,60524403,USD
119050,2024-11-09,$55.00,Bay Area Fencing Club - Los Gatos,45435919,60526429,USD
119051,2024-11-09,$55.00,Bay Area Fencing Club - Los Gatos,45435929,60526443,USD
119052,2024-11-09,$80.00,Bay Area Fencing - Pleasanton,45435948,60526466,USD
119053,2024-11-09,$80.00,Bay Area Fencing Club - Los Gatos,45435958,60526477,USD
119054,2024-11-09,$55.00,Bay Area Fencing - Pleasanton,45436549,60527487,USD
119055,2024-11-09,$55.00,Bay Area Fencing Club - Los Gatos,45436579,60527536,USD
119056,2024-11-09,$55.00,Bay Area Fencing - Pleasanton,45436607,60527600,USD
119057,2024-11-09,$55.00,Bay Area Fencing Club - Los Gatos,45436618,60527626,USD
119058,2024-11-09,$55.00,Bay Area Fencing Club - Los Gatos,45436622,60527638,USD
119059,2024-11-09,$55.00,Bay Area Fencing Club - Los Gatos,45436655,60527704,USD
119060,2024-11-09,$55.00,Bay Area Fencing Club - Los Gatos,45436681,60527752,USD
119061,2024-11-09,$139.33,Bay Area Fencing - Pleasanton,45436769,60527965,USD
119063,2024-11-09,$80.00,Bay Area Fencing Club - Los Gatos,45436953,60528243,USD
119065,2024-11-09,$220.00,Bay Area Fencing Club - Los Gatos,45437095,60528475,USD
119068,2024-11-09,$55.00,Bay Area Fencing Club - Los Gatos,45437334,60528928,USD
119069,2024-11-09,$25.00,Bay Area Fencing Club - Los Gatos,45437747,60529823,USD
119070,2024-11-09,$25.00,Bay Area Fencing Club - Los Gatos,45437761,60529853,USD
119071,2024-11-09,$60.00,Bay Area Fencing Club - Los Gatos,45437765,60529856,USD
119072,2024-11-09,$25.00,Bay Area Fencing Club - Los Gatos,45437768,60529862,USD
119073,2024-11-09,$25.00,Bay Area Fencing Club - Los Gatos,45437771,60529868,USD
119074,2024-11-09,$25.00,Bay Area Fencing Club - Los Gatos,45437774,60529871,USD
119076,2024-11-09,$55.00,Bay Area Fencing Club - Los Gatos,45437807,60529924,USD
119077,2024-11-09,$55.00,Bay Area Fencing Club - Los Gatos,45437812,60529928,USD
119078,2024-11-09,$55.00,Bay Area Fencing Club - Los Gatos,45437813,60529931,USD
119075,2024-11-09,$25.00,Bay Area Fencing Club - Los Gatos,45437845,60529910,USD
119079,2024-11-09,$55.00,Bay Area Fencing Club - Los Gatos,45437889,60530040,USD
118339,2024-11-10,$370.00,Bay Area Fencing Club - Los Gatos,45443648,60178704,USD
119084,2024-11-10,$80.00,Bay Area Fencing Club - Los Gatos,45444294,60537690,USD
119085,2024-11-10,$80.00,Bay Area Fencing Club - Los Gatos,45444298,60537696,USD
119086,2024-11-10,$55.00,Bay Area Fencing Club - Los Gatos,45444300,60537699,USD
119087,2024-11-10,$157.50,Bay Area Fencing Club - Los Gatos,45444837,60538465,USD
119089,2024-11-10,$55.00,Bay Area Fencing Club - Los Gatos,45445185,60539070,USD
119091,2024-11-10,"$1,000.00",Bay Area Fencing Club - Los Gatos,45446558,60541156,USD
119092,2024-11-10,$55.00,Bay Area Fencing Club - Los Gatos,45448681,60543277,USD
119093,2024-11-10,$55.00,Bay Area Fencing Club - Los Gatos,45448685,60543282,USD
119094,2024-11-10,$25.00,Bay Area Fencing Club - Los Gatos,45448703,60543298,USD
119095,2024-11-11,"$1,000.00",Bay Area Fencing Club - Los Gatos,45454629,60552424,USD
119096,2024-11-11,$55.00,Bay Area Fencing - Pleasanton,45455503,60554103,USD
119097,2024-11-11,$55.00,Bay Area Fencing Club - Los Gatos,45456325,60555489,USD
119098,2024-11-11,$80.00,Bay Area Fencing Club - Los Gatos,45456332,60555506,USD
119099,2024-11-11,$80.00,Bay Area Fencing Club - Los Gatos,45456339,60555514,USD
119100,2024-11-11,$55.00,Bay Area Fencing Club - Los Gatos,45456346,60555525,USD
119101,2024-11-11,$80.00,Bay Area Fencing Club - Los Gatos,45456362,60555553,USD
119102,2024-11-11,$55.00,Bay Area Fencing Club - Los Gatos,45456417,60555659,USD
119103,2024-11-11,$80.00,Bay Area Fencing Club - Los Gatos,45456424,60555668,USD
119104,2024-11-11,$55.00,Bay Area Fencing Club - Los Gatos,45456683,60556167,USD
119105,2024-11-11,$55.00,Bay Area Fencing Club - Los Gatos,45457190,60557111,USD
119106,2024-11-11,$55.00,Bay Area Fencing Club - Los Gatos,45457193,60557121,USD
119107,2024-11-11,$55.00,Bay Area Fencing Club - Los Gatos,45457210,60557148,USD
119108,2024-11-11,$55.00,Bay Area Fencing Club - Los Gatos,45457214,60557155,USD
119109,2024-11-11,$80.00,Bay Area Fencing Club - Los Gatos,45457216,60557159,USD
119110,2024-11-11,$80.00,Bay Area Fencing Club - Los Gatos,45457219,60557163,USD
119111,2024-11-11,$80.00,Bay Area Fencing Club - Los Gatos,45457221,60557166,USD
119112,2024-11-11,$55.00,Bay Area Fencing - Pleasanton,45457225,60557173,USD
119113,2024-11-11,$55.00,Bay Area Fencing - Pleasanton,45457685,60557860,USD
119114,2024-11-11,$55.00,Bay Area Fencing Club - Los Gatos,45457688,60557866,USD
119115,2024-11-11,$55.00,Bay Area Fencing - Pleasanton,45457698,60557875,USD
119116,2024-11-11,"$1,000.00",Bay Area Fencing Club - Los Gatos,45459785,60559804,USD
119117,2024-11-12,$142.50,Bay Area Fencing Club - Los Gatos,45465389,60569234,USD
119119,2024-11-12,$216.64,Bay Area Fencing Club - Los Gatos,45465445,60569357,USD
119120,2024-11-12,$316.64,Bay Area Fencing Club - Los Gatos,45465450,60569366,USD
119121,2024-11-12,$214.13,Bay Area Fencing Club - Los Gatos,45466681,60571518,USD
119122,2024-11-12,$55.00,Bay Area Fencing Club - Los Gatos,45467331,60572430,USD
119123,2024-11-12,$55.00,Bay Area Fencing Club - Los Gatos,45467425,60572556,USD
119124,2024-11-12,$80.00,Bay Area Fencing Club - Los Gatos,45467426,60572557,USD
119125,2024-11-12,$55.00,Bay Area Fencing Club - Los Gatos,45467436,60572569,USD
119126,2024-11-12,$80.00,Bay Area Fencing Club - Los Gatos,45467440,60572574,USD
119127,2024-11-12,$55.00,Bay Area Fencing Club - Los Gatos,45467445,60572582,USD
119128,2024-11-12,$55.00,Bay Area Fencing Club - Los Gatos,45467448,60572583,USD
119129,2024-11-12,$55.00,Bay Area Fencing Club - Los Gatos,45467450,60572588,USD
119130,2024-11-12,$55.00,Bay Area Fencing Club - Los Gatos,45467454,60572590,USD
119131,2024-11-12,$55.00,Bay Area Fencing Club - Los Gatos,45467457,60572594,USD
119132,2024-11-12,$361.00,Bay Area Fencing - Pleasanton,45468698,60573884,USD
119135,2024-11-12,"$1,000.00",Bay Area Fencing Club - Los Gatos,45469319,60574480,USD
119136,2024-11-13,$55.00,Bay Area Fencing Club - Los Gatos,45471385,60577576,USD
119137,2024-11-13,$55.00,Bay Area Fencing Club - Los Gatos,45471388,60577582,USD
119138,2024-11-13,$55.00,Bay Area Fencing Club - Los Gatos,45471391,60577587,USD
119139,2024-11-13,$55.00,Bay Area Fencing Club - Los Gatos,45471398,60577602,USD
119141,2024-11-13,$55.00,Bay Area Fencing Club - Los Gatos,45474395,60583435,USD
119142,2024-11-13,$114.00,Bay Area Fencing - Pleasanton,45474428,60583497,USD
119144,2024-11-13,$55.00,Bay Area Fencing Club - Los Gatos,45474464,60583562,USD
119145,2024-11-13,$55.00,Bay Area Fencing Club - Los Gatos,45475072,60584680,USD
119147,2024-11-13,$55.00,Bay Area Fencing Club - Los Gatos,45475960,60585938,USD
119148,2024-11-13,$80.00,Bay Area Fencing Club - Los Gatos,45475961,60585939,USD
119149,2024-11-13,$80.00,Bay Area Fencing Club - Los Gatos,45475963,60585942,USD
119152,2024-11-13,$55.00,Bay Area Fencing - Pleasanton,45476098,60586140,USD
119153,2024-11-13,$55.00,Bay Area Fencing - Pleasanton,45476100,60586145,USD
119154,2024-11-13,$55.00,Bay Area Fencing - Pleasanton,45476104,60586149,USD
119155,2024-11-13,$55.00,Bay Area Fencing - Pleasanton,45476105,60586150,USD
119156,2024-11-13,$55.00,Bay Area Fencing - Pleasanton,45476106,60586151,USD
119157,2024-11-13,$55.00,Bay Area Fencing Club - Los Gatos,45476109,60586154,USD
119158,2024-11-13,$55.00,Bay Area Fencing Club - Los Gatos,45476112,60586159,USD
119159,2024-11-13,$55.00,Bay Area Fencing Club - Los Gatos,45476113,60586161,USD
119160,2024-11-13,$55.00,Bay Area Fencing Club - Los Gatos,45476115,60586166,USD
118109,2024-11-14,$370.00,Bay Area Fencing Club - Los Gatos,45478430,60052557,USD
119162,2024-11-14,$55.00,Bay Area Fencing Club - Los Gatos,45479884,60591072,USD
119163,2024-11-14,$55.00,Bay Area Fencing Club - Los Gatos,45479887,60591078,USD
119166,2024-11-14,$135.00,Bay Area Fencing Club - Los Gatos,45480430,60592143,USD
119168,2024-11-14,$127.50,Bay Area Fencing Club - Los Gatos,45483797,60597997,USD
119170,2024-11-14,$80.00,Bay Area Fencing Club - Los Gatos,45483830,60598044,USD
119171,2024-11-14,$55.00,Bay Area Fencing Club - Los Gatos,45483857,60598077,USD
119172,2024-11-14,$80.00,Bay Area Fencing Club - Los Gatos,45483886,60598119,USD
119173,2024-11-14,$80.00,Bay Area Fencing Club - Los Gatos,45483891,60598126,USD
119174,2024-11-14,$80.00,Bay Area Fencing Club - Los Gatos,45483903,60598136,USD
119175,2024-11-14,$55.00,Bay Area Fencing - Pleasanton,45483922,60598174,USD
119178,2024-11-14,$85.22,Bay Area Fencing Club - Los Gatos,45484431,60598992,USD
119179,2024-11-14,$55.00,Bay Area Fencing Club - Los Gatos,45484552,60599169,USD
119180,2024-11-14,$55.00,Bay Area Fencing Club - Los Gatos,45484672,60599418,USD
119181,2024-11-14,$80.00,Bay Area Fencing Club - Los Gatos,45484677,60599427,USD
119182,2024-11-14,$55.00,Bay Area Fencing Club - Los Gatos,45484822,60599667,USD
119183,2024-11-14,$55.00,Bay Area Fencing Club - Los Gatos,45485681,60600622,USD
119184,2024-11-14,$55.00,Bay Area Fencing Club - Los Gatos,45485683,60600626,USD
119185,2024-11-15,$80.00,Bay Area Fencing Club - Los Gatos,45491285,60606278,USD
119186,2024-11-15,$80.00,Bay Area Fencing Club - Los Gatos,45491286,60606280,USD
119187,2024-11-15,"$1,000.00",Bay Area Fencing - Pleasanton,45492956,60608600,USD
119188,2024-11-15,$55.00,Bay Area Fencing Club - Los Gatos,45496606,60613952,USD
119189,2024-11-15,$55.00,Bay Area Fencing Club - Los Gatos,45497059,60614644,USD
119190,2024-11-15,$55.00,Bay Area Fencing Club - Los Gatos,45497070,60614652,USD
119191,2024-11-15,$55.00,Bay Area Fencing Club - Los Gatos,45497078,60614659,USD
119192,2024-11-15,$55.00,Bay Area Fencing Club - Los Gatos,45497172,60614790,USD
119193,2024-11-15,$55.00,Bay Area Fencing Club - Los Gatos,45497388,60615090,USD
119195,2024-11-15,$55.00,Bay Area Fencing - Pleasanton,45497979,60615915,USD
119197,2024-11-15,$120.00,Bay Area Fencing Club - Los Gatos,45498155,60616156,USD
119200,2024-11-15,$55.00,Bay Area Fencing Club - Los Gatos,45498412,60616527,USD
119201,2024-11-15,$80.00,Bay Area Fencing Club - Los Gatos,45498419,60616542,USD
117882,2024-11-15,$225.00,Bay Area Fencing Club - Los Gatos,45498457,59894559,USD
119203,2024-11-15,$80.00,Bay Area Fencing Club - Los Gatos,45498461,60616592,USD
119196,2024-11-15,$55.00,Bay Area Fencing Club - Los Gatos,45498831,60615920,USD
119204,2024-11-15,$55.00,Bay Area Fencing Club - Los Gatos,45498855,60616949,USD
